Date,Open,High,Low,Close,Adj Close,Volume
2010-09-29,15060.000000,15500.000000,15000.000000,15440.000000,12218.205078,35348050
2010-09-30,15440.000000,15580.000000,15340.000000,15540.000000,12297.336914,16855500
2010-10-01,15440.000000,15560.000000,15380.000000,15540.000000,12297.336914,14805750
2010-10-04,15600.000000,15620.000000,15480.000000,15600.000000,12344.818359,12835350
2010-10-05,15440.000000,15580.000000,15420.000000,15460.000000,12234.030273,14300150
2010-10-06,15560.000000,15880.000000,15520.000000,15860.000000,12550.563477,23555150
2010-10-07,15580.000000,15660.000000,15380.000000,15400.000000,12186.552734,25542150
2010-10-08,15260.000000,15320.000000,15060.000000,15160.000000,11996.626953,27125750
2010-10-11,15240.000000,15260.000000,15060.000000,15060.000000,11917.498047,18784450
2010-10-12,15040.000000,15120.000000,14920.000000,14920.000000,11806.708008,18391350
2010-10-13,15040.000000,15040.000000,14860.000000,14880.000000,11775.058594,20414700
2010-10-14,15060.000000,15060.000000,14840.000000,15000.000000,11870.020508,26710000
2010-10-15,15000.000000,15120.000000,14900.000000,15080.000000,11933.325195,24686150
2010-10-18,15140.000000,15240.000000,14960.000000,15020.000000,11885.843750,13804400
2010-10-19,15000.000000,15020.000000,14820.000000,14820.000000,11727.576172,19450000
2010-10-20,14800.000000,14980.000000,14700.000000,14900.000000,11790.882813,18474100
2010-10-21,14900.000000,15300.000000,14820.000000,15300.000000,12107.418945,28370400
2010-10-22,15460.000000,15540.000000,15340.000000,15540.000000,12297.336914,20425550
2010-10-25,15460.000000,15580.000000,15340.000000,15420.000000,12202.378906,12353450
2010-10-26,15360.000000,15420.000000,15160.000000,15260.000000,12075.763672,15629050
2010-10-27,15160.000000,15300.000000,15020.000000,15060.000000,11917.498047,16732750
2010-10-28,15200.000000,15300.000000,15060.000000,15280.000000,12091.590820,14631600
2010-10-29,15280.000000,15300.000000,14900.000000,14900.000000,11790.882813,23060950
2010-11-01,15060.000000,15060.000000,14860.000000,14940.000000,11822.536133,14837800
2010-11-02,14940.000000,14960.000000,14740.000000,14800.000000,11711.750977,16536700
2010-11-03,14800.000000,14980.000000,14780.000000,14800.000000,11711.750977,17874950
2010-11-04,14940.000000,15280.000000,14900.000000,15260.000000,12075.763672,27312500
2010-11-05,15600.000000,15800.000000,15500.000000,15520.000000,12281.508789,35165050
2010-11-08,15700.000000,15760.000000,15520.000000,15560.000000,12313.164063,13961400
2010-11-09,15680.000000,15680.000000,15340.000000,15480.000000,12249.855469,12801650
2010-11-10,15600.000000,15800.000000,15500.000000,15800.000000,12503.086914,21088000
2010-11-11,15860.000000,15980.000000,15340.000000,15340.000000,12139.072266,44525300
2010-11-12,15680.000000,15800.000000,15460.000000,15560.000000,12313.164063,28325650
2010-11-15,15720.000000,16300.000000,15700.000000,16160.000000,12787.966797,35892450
2010-11-16,16280.000000,16400.000000,16000.000000,16220.000000,12835.443359,29475050
2010-11-17,16020.000000,16080.000000,15900.000000,15900.000000,12582.218750,17123100
2010-11-18,15940.000000,16100.000000,15860.000000,15980.000000,12645.526367,13296000
2010-11-19,16160.000000,16380.000000,16000.000000,16360.000000,12946.231445,19355150
2010-11-22,16400.000000,16960.000000,16360.000000,16960.000000,13421.028320,36057400
2010-11-23,17000.000000,17020.000000,16680.000000,16800.000000,13294.416016,18280200
2010-11-24,16520.000000,17040.000000,16500.000000,17020.000000,13468.511719,31792000
2010-11-25,17060.000000,17060.000000,16760.000000,16900.000000,13373.550781,18359500
2010-11-26,16960.000000,16980.000000,16640.000000,16740.000000,13246.938477,15679300
2010-11-29,16700.000000,16920.000000,16620.000000,16720.000000,13231.111328,15401050
2010-11-30,16640.000000,16920.000000,16520.000000,16520.000000,13072.843750,21205500
2010-12-01,16480.000000,16560.000000,16280.000000,16400.000000,12977.881836,18777150
2010-12-02,16560.000000,17180.000000,16500.000000,17180.000000,13595.127930,30608400
2010-12-03,17400.000000,17940.000000,17340.000000,17880.000000,14149.058594,39373850
2010-12-06,17800.000000,17980.000000,17700.000000,17800.000000,14085.751953,16837550
2010-12-07,17740.000000,18420.000000,17700.000000,18020.000000,14259.845703,24906050
2010-12-08,18060.000000,18200.000000,17740.000000,17760.000000,14054.097656,16803250
2010-12-09,17700.000000,18360.000000,17680.000000,18340.000000,14513.072266,29422050
2010-12-10,18300.000000,18380.000000,18140.000000,18380.000000,14544.725586,12757050
2010-12-13,18380.000000,18640.000000,18320.000000,18600.000000,14718.824219,15359300
2010-12-14,18740.000000,18740.000000,18420.000000,18580.000000,14702.989258,22126100
2010-12-15,18500.000000,18500.000000,18200.000000,18320.000000,14497.245117,16449400
2010-12-16,18160.000000,18380.000000,18160.000000,18220.000000,14418.112305,11684200
2010-12-17,18280.000000,18580.000000,18240.000000,18520.000000,14655.514648,17297200
2010-12-20,18340.000000,18640.000000,18280.000000,18640.000000,14750.477539,16911750
2010-12-21,18620.000000,18800.000000,18500.000000,18720.000000,14813.778320,12599300
2010-12-22,18780.000000,19060.000000,18720.000000,18780.000000,14861.263672,16626800
2010-12-23,18720.000000,18760.000000,18500.000000,18720.000000,14813.778320,10985500
2010-12-24,18780.000000,18780.000000,18500.000000,18500.000000,14639.686523,8471650
2010-12-27,18500.000000,18600.000000,18300.000000,18440.000000,14592.202148,10524200
2010-12-28,18560.000000,19000.000000,18520.000000,18760.000000,14845.432617,15650700
2010-12-29,18700.000000,19020.000000,18640.000000,18900.000000,15036.368164,11918900
2010-12-30,18840.000000,19040.000000,18840.000000,18980.000000,15100.017578,9181500
2011-01-03,19100.000000,19320.000000,19000.000000,19160.000000,15243.224609,13241050
2011-01-04,19120.000000,19220.000000,18980.000000,19160.000000,15243.224609,13713100
2011-01-05,19100.000000,19100.000000,18840.000000,18840.000000,14988.636719,16787500
2011-01-06,18840.000000,18980.000000,18460.000000,18600.000000,14797.703125,19360400
2011-01-07,18300.000000,18580.000000,18280.000000,18420.000000,14654.499023,23139800
2011-01-10,18360.000000,18560.000000,18180.000000,18340.000000,14590.852539,18326750
2011-01-11,18340.000000,18440.000000,18160.000000,18260.000000,14527.207031,19550800
2011-01-12,18280.000000,18660.000000,18280.000000,18600.000000,14797.703125,20555800
2011-01-13,18980.000000,18980.000000,18340.000000,18440.000000,14670.406250,28239850
2011-01-14,18560.000000,18680.000000,18300.000000,18660.000000,14845.432617,15382350
2011-01-17,18900.000000,19020.000000,18800.000000,18980.000000,15100.017578,20582100
2011-01-18,19000.000000,19620.000000,18980.000000,19380.000000,15418.245117,29631350
2011-01-19,19580.000000,20000.000000,19320.000000,19940.000000,15863.770508,33343200
2011-01-20,19740.000000,19800.000000,19580.000000,19640.000000,15625.100586,15244400
2011-01-21,19520.000000,19680.000000,19400.000000,19420.000000,15450.067383,16666400
2011-01-24,19360.000000,19660.000000,19320.000000,19420.000000,15450.067383,13609350
2011-01-25,19440.000000,19800.000000,19420.000000,19500.000000,15513.715820,13970550
2011-01-26,19700.000000,19980.000000,19600.000000,19960.000000,15879.684570,13352500
2011-01-27,19900.000000,20040.000000,19820.000000,19880.000000,15816.037109,15367000
2011-01-28,19960.000000,20280.000000,19800.000000,20200.000000,16070.621094,19118950
2011-01-31,20180.000000,20200.000000,19620.000000,19620.000000,15609.188477,21411900
2011-02-01,19640.000000,19900.000000,19580.000000,19660.000000,15641.009766,13468450
2011-02-07,20040.000000,20080.000000,19440.000000,19440.000000,15465.978516,24252200
2011-02-08,19400.000000,19480.000000,19180.000000,19220.000000,15290.959961,30483500
2011-02-09,19460.000000,19460.000000,19020.000000,19200.000000,15275.044922,20984650
2011-02-10,19200.000000,19300.000000,18700.000000,18720.000000,14893.166992,30669300
2011-02-11,18700.000000,18860.000000,18260.000000,18300.000000,14559.028320,26489900
2011-02-14,18560.000000,19100.000000,18500.000000,19060.000000,15163.662109,19565800
2011-02-15,19260.000000,19400.000000,18940.000000,19160.000000,15243.224609,18105800
2011-02-16,19040.000000,19400.000000,18900.000000,18900.000000,15036.368164,15182650
2011-02-17,19060.000000,19260.000000,18860.000000,19080.000000,15179.575195,14348550
2011-02-18,19300.000000,19320.000000,19140.000000,19200.000000,15275.044922,10253850
2011-02-21,19280.000000,19300.000000,18840.000000,18960.000000,15084.108398,13750850
2011-02-22,18780.000000,18960.000000,18680.000000,18760.000000,14924.989258,12181550
2011-02-23,18500.000000,18820.000000,18500.000000,18600.000000,14797.703125,17193000
2011-02-24,18520.000000,18680.000000,18400.000000,18580.000000,14781.787109,18110900
2011-02-25,18560.000000,18660.000000,18460.000000,18520.000000,14734.056641,15181200
2011-02-28,18400.000000,18680.000000,18400.000000,18460.000000,14686.322266,16274800
2011-03-02,18280.000000,18460.000000,18240.000000,18360.000000,14606.760742,16134300
2011-03-03,18380.000000,18540.000000,18320.000000,18460.000000,14686.322266,18074200
2011-03-04,18680.000000,18900.000000,18540.000000,18900.000000,15036.368164,18569150
2011-03-07,18860.000000,18860.000000,18120.000000,18120.000000,14415.823242,31883600
2011-03-08,18220.000000,18240.000000,17880.000000,17980.000000,14304.443359,24905400
2011-03-09,18120.000000,18160.000000,17640.000000,17800.000000,14161.241211,26296300
2011-03-10,17580.000000,17680.000000,17320.000000,17320.000000,13779.363281,41630200
2011-03-11,17220.000000,17520.000000,17200.000000,17240.000000,13715.719727,26884000
2011-03-14,17600.000000,18020.000000,17060.000000,18000.000000,14320.353516,33325000
2011-03-15,18020.000000,18040.000000,17120.000000,17200.000000,13683.892578,36313200
2011-03-16,17700.000000,17900.000000,17440.000000,17720.000000,14097.596680,39939050
2011-03-17,17560.000000,17800.000000,17360.000000,17800.000000,14161.241211,22505200
2011-03-18,17840.000000,17900.000000,17660.000000,17820.000000,14177.153320,19166050
2011-03-21,17820.000000,17980.000000,17680.000000,17800.000000,14161.241211,14473500
2011-03-22,17840.000000,17940.000000,17400.000000,17500.000000,13922.565430,21810300
2011-03-23,17600.000000,17600.000000,17180.000000,17460.000000,13890.742188,25229000
2011-03-24,17600.000000,17760.000000,17480.000000,17600.000000,14002.123047,15392550
2011-03-25,17840.000000,18200.000000,17800.000000,18200.000000,14479.471680,31078100
2011-03-28,18300.000000,18440.000000,18180.000000,18320.000000,14574.936523,15890200
2011-03-29,18140.000000,18320.000000,18000.000000,18320.000000,14574.936523,17204100
2011-03-30,18320.000000,18580.000000,18320.000000,18520.000000,14734.056641,20685150
2011-03-31,18720.000000,18720.000000,18420.000000,18640.000000,14829.519531,26376550
2011-04-01,18720.000000,18800.000000,18540.000000,18800.000000,14956.813477,22471700
2011-04-04,18800.000000,18900.000000,18780.000000,18900.000000,15036.368164,16716750
2011-04-05,18960.000000,18960.000000,18700.000000,18900.000000,15036.368164,11922000
2011-04-06,18800.000000,18840.000000,18300.000000,18460.000000,14686.322266,27471850
2011-04-07,18500.000000,18700.000000,18100.000000,18180.000000,14463.558594,21781250
2011-04-08,18220.000000,18280.000000,17900.000000,17960.000000,14288.534180,25983450
2011-04-11,17960.000000,18140.000000,17760.000000,17880.000000,14224.884766,20582800
2011-04-12,17720.000000,17800.000000,17640.000000,17640.000000,14033.945313,15766950
2011-04-13,17740.000000,18020.000000,17600.000000,18020.000000,14336.266602,16627750
2011-04-14,18000.000000,18000.000000,17680.000000,18000.000000,14320.353516,25265700
2011-04-15,17960.000000,17980.000000,17640.000000,17760.000000,14129.417969,22274750
2011-04-18,17820.000000,17840.000000,17320.000000,17340.000000,13795.272461,27418700
2011-04-19,17060.000000,17500.000000,17060.000000,17500.000000,13922.565430,23078650
2011-04-20,17780.000000,18320.000000,17720.000000,18320.000000,14574.936523,32044250
2011-04-21,18600.000000,18740.000000,18360.000000,18560.000000,14765.877930,27071850
2011-04-22,18480.000000,18540.000000,18040.000000,18080.000000,14383.999023,18825450
2011-04-25,18020.000000,18220.000000,17780.000000,17780.000000,14145.328125,14338950
2011-04-26,17980.000000,17980.000000,17600.000000,17940.000000,14272.617188,19174650
2011-04-27,18340.000000,18540.000000,18220.000000,18480.000000,14702.229492,26379400
2011-04-28,18480.000000,18540.000000,17980.000000,18000.000000,14320.353516,20803400
2011-04-29,18020.000000,18160.000000,17600.000000,17860.000000,14208.976563,21415000
2011-05-02,18200.000000,18740.000000,18080.000000,18640.000000,14829.519531,32544850
2011-05-03,18720.000000,18800.000000,18440.000000,18760.000000,14924.989258,25366500
2011-05-04,18600.000000,18680.000000,18000.000000,18300.000000,14559.028320,25769850
2011-05-06,17980.000000,18280.000000,17900.000000,17980.000000,14304.443359,23637450
2011-05-09,18160.000000,18220.000000,17820.000000,17820.000000,14177.153320,13543350
2011-05-11,17780.000000,17900.000000,17640.000000,17840.000000,14193.061523,22363750
2011-05-12,17720.000000,18020.000000,17660.000000,17700.000000,14081.681641,27616100
2011-05-13,17920.000000,18480.000000,17800.000000,18320.000000,14574.936523,33438000
2011-05-16,18340.000000,18380.000000,17960.000000,18020.000000,14336.266602,16123700
2011-05-17,17940.000000,17960.000000,17780.000000,17800.000000,14161.241211,11549950
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,14208.976563,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,14002.123047,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,14033.945313,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,13890.742188,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,13763.452148,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,13620.249023,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,13986.210938,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,14177.153320,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,14065.769531,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,14352.177734,23887550
2011-06-01,18040.000000,18240.000000,17900.000000,18220.000000,14495.382813,15678500
2011-06-02,17880.000000,17940.000000,17600.000000,17660.000000,14049.859375,16582950
2011-06-03,17800.000000,17800.000000,17540.000000,17700.000000,14081.681641,10067100
2011-06-07,17520.000000,17780.000000,17380.000000,17740.000000,14113.506836,15110100
2011-06-08,17700.000000,17800.000000,17500.000000,17540.000000,13954.388672,12938850
2011-06-09,17540.000000,17580.000000,17300.000000,17300.000000,13763.452148,21511200
2011-06-10,17400.000000,17480.000000,17020.000000,17020.000000,13540.691406,19586600
2011-06-13,16880.000000,17060.000000,16760.000000,17060.000000,13572.515625,15062450
2011-06-14,17020.000000,17460.000000,16960.000000,17260.000000,13731.629883,10642700
2011-06-15,17320.000000,17380.000000,17020.000000,17300.000000,13763.452148,13283100
2011-06-16,17060.000000,17160.000000,16880.000000,16960.000000,13492.953125,11940550
2011-06-17,17020.000000,17040.000000,16060.000000,16380.000000,13031.522461,36058100
2011-06-20,16260.000000,16280.000000,15900.000000,16000.000000,12729.203125,23580500
2011-06-21,16000.000000,16400.000000,15960.000000,16280.000000,12951.960938,18844400
2011-06-22,16480.000000,16660.000000,16440.000000,16520.000000,13142.902344,16530400
2011-06-23,16500.000000,16780.000000,16400.000000,16620.000000,13222.462891,13858400
2011-06-24,16420.000000,17080.000000,16420.000000,17040.000000,13556.603516,23453150
2011-06-27,16940.000000,16940.000000,16560.000000,16700.000000,13286.107422,15207250
2011-06-28,16800.000000,17060.000000,16620.000000,16640.000000,13238.373047,11950100
2011-06-29,16960.000000,16980.000000,16640.000000,16660.000000,13262.252930,10348200
2011-06-30,16660.000000,16700.000000,16420.000000,16520.000000,13150.806641,16408950
2011-07-01,16860.000000,17200.000000,16760.000000,17100.000000,13612.515625,22133050
2011-07-04,17400.000000,17660.000000,17380.000000,17560.000000,13978.704102,21439450
2011-07-05,17600.000000,17980.000000,17560.000000,17980.000000,14313.042969,21107200
2011-07-06,17860.000000,17960.000000,17740.000000,17960.000000,14297.125977,11215100
2011-07-07,17960.000000,17960.000000,17580.000000,17600.000000,14010.542969,17861200
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,14090.150391,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,13771.727539,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,13532.910156,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,13421.460938,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,13230.411133,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,13246.335938,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12943.830078,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,13087.121094,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,13548.833984,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,13405.541992,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,13532.910156,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,13485.149414,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,13532.910156,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,13453.307617,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,13325.937500,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,13437.384766,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,13851.334961,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,13564.755859,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,13262.252930,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,13071.199219,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,12561.726563,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,12100.014648,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,11526.856445,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,11463.170898,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,11272.117188,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,11256.199219,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11940.807617,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11972.646484,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,11288.040039,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10826.328125,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,11001.460938,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,11510.935547,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,11272.117188,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,11542.779297,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,11558.699219,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,11670.146484,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11813.434570,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11845.278320,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,12275.146484,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,12243.307617,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,11638.304688,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,11574.617188,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,12306.989258,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,12705.015625,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,12418.435547,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11988.566406,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,12275.146484,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,12705.015625,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,12864.226563,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12911.990234,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12943.830078,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,12577.646484,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,12068.171875,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,12338.828125,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,12800.539063,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,12848.303711,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,13325.937500,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,13373.699219,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,13182.647461,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,13405.541992,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,13612.515625,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,13692.120117,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,13915.015625,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,14026.464844,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,14297.125977,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,14169.754883,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,14106.073242,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,14169.754883,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,14058.307617,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,14106.073242,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,14440.413086,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,14599.623047,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,14981.731445,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,15045.408203,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,14870.279297,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,14711.069336,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,15045.408203,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,15411.594727,23792400
2011-11-01,19360.000000,19980.000000,19240.000000,19800.000000,15761.860352,30983650
2011-11-02,19400.000000,19560.000000,19320.000000,19420.000000,15459.358398,28454600
2011-11-03,19240.000000,19420.000000,19160.000000,19340.000000,15395.674805,16408700
2011-11-04,19660.000000,20100.000000,19640.000000,20100.000000,16000.681641,26704800
2011-11-07,19920.000000,20000.000000,19720.000000,19860.000000,15809.623047,14018050
2011-11-08,19720.000000,19800.000000,19300.000000,19400.000000,15443.438477,17069900
2011-11-09,19400.000000,19760.000000,19320.000000,19700.000000,15682.254883,19304250
2011-11-10,19340.000000,19460.000000,18700.000000,18700.000000,14886.203125,31006050
2011-11-11,18900.000000,19680.000000,18600.000000,19660.000000,15650.416016,24246750
2011-11-14,19760.000000,20040.000000,19740.000000,19920.000000,15857.387695,14136050
2011-11-15,19720.000000,20000.000000,19600.000000,19920.000000,15857.387695,11737100
2011-11-16,19900.000000,20060.000000,19460.000000,19500.000000,15523.048828,16934350
2011-11-17,19640.000000,19840.000000,19220.000000,19600.000000,15602.649414,12943350
2011-11-18,19420.000000,19540.000000,19240.000000,19260.000000,15331.990234,16310300
2011-11-21,19020.000000,19200.000000,18840.000000,19000.000000,15125.020508,12791900
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,15331.990234,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,14886.203125,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,15013.573242,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,15077.252930,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,15570.810547,15724000
2011-11-29,19800.000000,20100.000000,19720.000000,20100.000000,16000.681641,27588450
2011-11-30,20000.000000,20200.000000,19920.000000,20080.000000,15984.756836,19579400
2011-12-01,20700.000000,21600.000000,20580.000000,21480.000000,17099.232422,34717150
2011-12-02,21220.000000,21420.000000,20800.000000,21000.000000,16717.117188,21917950
2011-12-05,21380.000000,21460.000000,21160.000000,21320.000000,16971.859375,14848100
2011-12-06,21140.000000,21400.000000,20820.000000,20880.000000,16621.599609,14528550
2011-12-07,21000.000000,21360.000000,20820.000000,21120.000000,16812.652344,19746900
2011-12-08,21140.000000,21660.000000,20920.000000,21280.000000,16940.023438,25893000
2011-12-09,20980.000000,21480.000000,20740.000000,21060.000000,16764.890625,13804200
2011-12-12,21260.000000,21680.000000,21200.000000,21680.000000,17258.445313,12163550
2011-12-13,21480.000000,21500.000000,21000.000000,21000.000000,16717.117188,13210000
2011-12-14,20680.000000,20900.000000,20500.000000,20800.000000,16557.912109,21064350
2011-12-15,20580.000000,20720.000000,20300.000000,20300.000000,16159.888672,16963000
2011-12-16,20420.000000,20900.000000,20400.000000,20900.000000,16637.519531,12263200
2011-12-19,20900.000000,20900.000000,19680.000000,20140.000000,16032.524414,20485300
2011-12-20,20160.000000,20580.000000,20140.000000,20240.000000,16112.131836,13750300
2011-12-21,20700.000000,21140.000000,20620.000000,21140.000000,16828.578125,20402950
2011-12-22,20900.000000,21060.000000,20820.000000,21040.000000,16748.966797,10634550
2011-12-23,21120.000000,21480.000000,21120.000000,21360.000000,17003.705078,12299050
2011-12-26,21340.000000,21500.000000,21320.000000,21320.000000,16971.859375,6216250
2011-12-27,21360.000000,21600.000000,21060.000000,21460.000000,17083.306641,11133650
2011-12-28,21460.000000,21460.000000,21200.000000,21220.000000,16971.341797,11023850
2011-12-29,21240.000000,21540.000000,21140.000000,21160.000000,16923.355469,10923900
2012-01-02,21400.000000,21600.000000,21300.000000,21600.000000,17275.261719,13151350
2012-01-03,21860.000000,22100.000000,21840.000000,22100.000000,17675.150391,16927750
2012-01-04,22100.000000,22200.000000,21500.000000,21600.000000,17275.261719,17103700
2012-01-05,21460.000000,21580.000000,21100.000000,21100.000000,16875.367188,17298400
2012-01-06,21120.000000,21320.000000,20600.000000,20800.000000,16635.437500,18816250
2012-01-09,20800.000000,20820.000000,20300.000000,20320.000000,16251.539063,19283000
2012-01-10,20420.000000,20720.000000,20420.000000,20520.000000,16411.501953,20414800
2012-01-11,20340.000000,20480.000000,20280.000000,20420.000000,16331.517578,19110150
2012-01-12,20320.000000,20580.000000,20220.000000,20560.000000,16443.484375,18511000
2012-01-13,20560.000000,21000.000000,20520.000000,20920.000000,16731.404297,14630750
2012-01-16,20800.000000,20800.000000,20400.000000,20600.000000,16475.476563,11614950
2012-01-17,20820.000000,20960.000000,20480.000000,20720.000000,16571.453125,17084400
2012-01-18,21020.000000,21040.000000,20440.000000,20600.000000,16475.476563,15359650
2012-01-19,20760.000000,21440.000000,20740.000000,21440.000000,17147.298828,22385800
2012-01-20,21800.000000,22100.000000,21520.000000,22100.000000,17675.150391,25550800
2012-01-25,21840.000000,22500.000000,21840.000000,22280.000000,17819.107422,22751300
2012-01-26,22320.000000,22420.000000,21880.000000,22260.000000,17803.115234,17655150
2012-01-27,22400.000000,22500.000000,22220.000000,22500.000000,17995.066406,12741200
2012-01-30,22580.000000,22600.000000,22180.000000,22300.000000,17835.107422,16354450
2012-01-31,22100.000000,22400.000000,21780.000000,22140.000000,17707.138672,21731350
2012-02-01,22140.000000,22140.000000,21560.000000,21580.000000,17259.267578,22849650
2012-02-02,21720.000000,22080.000000,21360.000000,21600.000000,17275.261719,22402650
2012-02-03,21420.000000,21680.000000,21120.000000,21320.000000,17051.324219,17801400
2012-02-06,21680.000000,21820.000000,21320.000000,21480.000000,17179.281250,15837500
2012-02-07,21540.000000,21920.000000,21460.000000,21860.000000,17483.197266,11921950
